order_date_new,brand,product_category,new_customer_gender,new_shoe_size,new_country,sales_channel,quantity,unit_price,revenue,payment_method,new_loyalty_member,returned_flag_bool
2023-07-15,New Balance,Basketball,M,N/A,Germany,Online,2,59.99,119.98,Credit Card,Yes,0
2024-06-11,Nike,Casual,M,8.5,USA,unknown,2,99.99,199.98,Cash,Yes,1
2023-05-07,Puma,Casual,M,7,USA,Online,,,,Credit Card,No,
2023-08-01,New Balance,Football,Other,8.5,Germany,unknown,1,59.99,59.99,Cash,No,1
2023-08-15,Nike,Basketball,F,11,IND,Web,2,120.50,241.00,Debit Card,No,
2023-01-24,ASICS,Casual,Unkown,7,IND,Offline,,99.99,,PayPal,N/A,
2023-01-14,ASICS,Basketball,F,8,Germany,Mobile App,3,59.99,179.97,Debit Card,No,1
2023-12-06,Nike,Running,Unkown,N/A,USA,Web,,79.99,,UPI,Yes,1
2024-01-17,Under Armour,Casual,F,8,IND,Store,1,99.99,99.99,UPI,Yes,
2023-11-16,Reebok,Basketball,F,8.5,USA,Offline,3,99.99,299.97,Credit Card,No,1
2023-05-12,New Balance,Football,Unkown,9,Unkown,Online,3,79.99,239.97,Unknown,No,1
2023-06-08,Reebok,Basketball,M,10,IND,Offline,1,120.50,120.50,Credit Card,Yes,
2023-12-10,Puma,Football,F,8.5,UK,Online,1,79.99,79.99,Debit Card,Yes,1
2023-10-15,Nike,Training,M,11,Germany,Store,2,59.99,119.98,UPI,No,1
2023-10-16,New Balance,Running,Other,8.5,USA,unknown,,120.50,,Debit Card,No,0
2023-01-25,Puma,Casual,M,9.5,Germany,Mobile App,2,120.50,241.00,PayPal,N/A,0
2023-07-08,Reebok,Basketball,M,8,UK,Store,,,,Credit Card,No,
2024-03-20,Adidas,Football,Unkown,9.5,UK,Offline,,120.50,,PayPal,No,
2023-01-27,Nike,Casual,Other,N/A,IND,Online,,59.99,,Unknown,Yes,
2023-07-08,Under Armour,Football,M,11,USA,Offline,1,59.99,59.99,Unknown,Yes,
2023-08-17,Nike,Basketball,F,10,USA,Web,2,79.99,159.98,Credit Card,No,0
2024-04-27,Nike,Football,M,8,Unkown,unknown,3,120.50,361.50,PayPal,Yes,1
2023-04-23,Reebok,Training,F,7,UK,Web,3,120.50,361.50,Credit Card,Yes,
2024-01-13,Adidas,Football,Other,9,UK,Web,,59.99,,Debit Card,Yes,0
2024-06-05,Under Armour,Training,M,8,IND,Web,3,120.50,361.50,Unknown,N/A,0
2023-12-21,Reebok,Running,M,N/A,Unkown,Store,1,99.99,99.99,Unknown,Yes,0
2023-02-20,Under Armour,Casual,F,11,USA,Store,2,120.50,241.00,UPI,No,0
2023-07-29,Nike,Basketball,Other,9.5,Germany,Online,,120.50,,Credit Card,N/A,
2023-03-19,Adidas,Football,Unkown,N/A,UK,Store,1,,,Cash,No,0
2024-03-03,Reebok,Training,Unkown,10,USA,unknown,3,99.99,299.97,PayPal,N/A,1
2023-11-22,Under Armour,Basketball,M,10,IND,Store,,99.99,,Unknown,Yes,0
2024-03-24,ASICS,Football,F,7,Germany,Web,,59.99,,Unknown,Yes,0
2024-01-18,Nike,Football,F,8,IND,Online,2,59.99,119.98,Debit Card,No,1
2023-12-26,New Balance,Casual,Other,9.5,Germany,unknown,2,59.99,119.98,Debit Card,Yes,1
2024-01-11,Under Armour,Running,M,N/A,IND,unknown,3,79.99,239.97,PayPal,Yes,0
2023-11-25,Adidas,Basketball,F,N/A,IND,Offline,,99.99,,PayPal,No,1
2023-01-25,Nike,Football,Other,9.5,USA,Web,2,59.99,119.98,Debit Card,No,0
2023-06-10,New Balance,Football,M,7,Germany,Web,1,59.99,59.99,Debit Card,No,1
2024-01-18,Adidas,Training,M,8.5,Germany,unknown,1,,,PayPal,No,1
2023-03-02,Nike,Football,F,9.5,USA,unknown,1,120.50,120.50,Unknown,Yes,
2024-06-16,Reebok,Basketball,F,11,USA,Online,3,99.99,299.97,Unknown,Yes,1
2023-06-24,Reebok,Running,Other,7,Germany,Offline,,120.50,,Debit Card,No,1
2024-01-07,Nike,Casual,M,N/A,USA,Mobile App,,99.99,,Cash,Yes,0
2024-06-19,Puma,Training,Other,9,USA,Online,3,79.99,239.97,Cash,Yes,0
2023-08-11,Adidas,Training,F,N/A,IND,Mobile App,1,120.50,120.50,PayPal,Yes,
2023-07-17,Puma,Training,F,9.5,USA,Online,,120.50,,Cash,No,
2024-04-27,New Balance,Casual,M,8,USA,Online,,79.99,,Debit Card,Yes,
2023-12-25,Puma,Training,F,10,Germany,Web,2,79.99,159.98,UPI,Yes,0
2023-10-21,ASICS,Training,Other,11,Unkown,unknown,1,120.50,120.50,PayPal,No,
2023-09-14,ASICS,Training,M,8,Germany,unknown,1,99.99,99.99,Unknown,Yes,0
2023-11-15,Adidas,Training,Unkown,N/A,USA,Offline,,,,Credit Card,Yes,
2024-01-26,Under Armour,Running,Other,N/A,Germany,Online,,,,Credit Card,No,
2024-03-13,New Balance,Running,Other,10,Germany,Web,3,99.99,299.97,Credit Card,No,
2024-02-29,Puma,Football,F,10,Germany,Offline,1,99.99,99.99,UPI,No,
2023-10-02,Puma,Casual,Other,8,USA,Mobile App,,59.99,,PayPal,Yes,0
2023-11-24,ASICS,Football,M,8,USA,Online,2,79.99,159.98,Cash,N/A,0
2023-04-27,ASICS,Training,Unkown,N/A,USA,Mobile App,3,,,Credit Card,No,
2023-10-26,New Balance,Training,Other,10,Unkown,Store,2,79.99,159.98,Credit Card,N/A,0
2023-12-05,Reebok,Football,Other,N/A,USA,Offline,,59.99,,Unknown,Yes,0
2024-06-17,Reebok,Casual,F,10,UK,unknown,2,120.50,241.00,UPI,Yes,
2023-07-25,Reebok,Running,Other,9,Germany,Web,2,120.50,241.00,PayPal,No,0
2024-06-14,Reebok,Basketball,F,7,USA,Online,1,120.50,120.50,Debit Card,No,0
2024-01-09,Nike,Basketball,M,7,USA,Mobile App,2,120.50,241.00,Credit Card,No,1
2024-04-08,Adidas,Football,Other,N/A,USA,Web,3,79.99,239.97,PayPal,No,
2023-06-29,ASICS,Casual,F,11,IND,Store,2,120.50,241.00,Debit Card,No,0
2023-05-09,ASICS,Casual,F,10,USA,Store,2,79.99,159.98,Credit Card,No,1
2024-06-11,New Balance,Running,Unkown,9.5,USA,unknown,3,,,PayPal,Yes,
2024-06-02,Adidas,Training,M,9,Germany,Offline,1,99.99,99.99,UPI,Yes,0
2023-05-11,New Balance,Basketball,F,9.5,Germany,Offline,,99.99,,Debit Card,No,1
2023-07-09,Adidas,Training,Other,7,USA,Web,1,99.99,99.99,PayPal,N/A,1
2023-07-10,Puma,Running,M,9.5,IND,unknown,,99.99,,Credit Card,No,1
2024-02-13,Under Armour,Basketball,M,10,UK,Mobile App,3,,,Cash,No,
2023-01-05,Adidas,Casual,M,9.5,IND,Web,3,120.50,361.50,Credit Card,Yes,
2023-03-29,Adidas,Casual,M,8,Unkown,Store,2,59.99,119.98,Cash,Yes,0
2023-02-25,ASICS,Casual,Other,8,Germany,Web,2,120.50,241.00,Unknown,No,
2024-01-05,Reebok,Football,F,N/A,Germany,Online,1,,,Unknown,No,1
2023-07-22,New Balance,Basketball,Unkown,8,IND,Offline,3,99.99,299.97,Cash,Yes,
2023-10-03,Nike,Football,F,9.5,UK,Online,3,79.99,239.97,Cash,No,0
2023-10-06,Nike,Training,Unkown,11,USA,unknown,3,79.99,239.97,Credit Card,N/A,0
2023-07-16,Nike,Training,Other,N/A,UK,Online,1,,,Cash,Yes,1
2023-02-02,Puma,Casual,F,8.5,USA,Mobile App,2,,,Unknown,No,1
2023-06-22,Adidas,Basketball,M,10,IND,unknown,1,59.99,59.99,Cash,No,
2023-10-29,New Balance,Running,M,10,UK,Store,1,120.50,120.50,UPI,No,
2023-03-29,Adidas,Training,Unkown,9,IND,Store,3,99.99,299.97,Credit Card,No,0
2023-05-25,New Balance,Training,F,11,IND,Mobile App,2,59.99,119.98,Unknown,Yes,1
2024-06-08,New Balance,Football,F,8,Unkown,Online,3,120.50,361.50,Cash,No,0
2023-10-28,Puma,Training,Unkown,9.5,IND,Online,2,59.99,119.98,Debit Card,No,
2024-03-20,Puma,Football,M,9.5,USA,Web,2,120.50,241.00,Credit Card,Yes,0
2023-09-04,Reebok,Training,M,N/A,USA,Offline,,59.99,,Cash,Yes,0
2023-01-05,Adidas,Running,M,11,USA,unknown,3,79.99,239.97,Unknown,No,
2024-04-06,Adidas,Running,Other,8,Unkown,Web,,120.50,,Debit Card,N/A,1
2023-03-08,New Balance,Football,Other,9.5,IND,Web,1,120.50,120.50,UPI,Yes,1
2023-05-28,Nike,Football,Other,8.5,USA,Store,3,99.99,299.97,Cash,Yes,0
2023-04-25,Under Armour,Basketball,M,10,Germany,Offline,2,,,Cash,No,0
2023-10-16,Under Armour,Casual,Unkown,7,IND,Online,,120.50,,UPI,No,0
2023-03-05,ASICS,Running,F,8.5,IND,Offline,3,120.50,361.50,PayPal,N/A,1
2023-07-14,Reebok,Football,F,10,IND,Offline,2,79.99,159.98,UPI,N/A,
2024-01-09,Reebok,Football,M,10,Unkown,Store,1,,,PayPal,No,
2023-06-01,ASICS,Football,F,9.5,Germany,Offline,3,99.99,299.97,PayPal,No,1
2023-03-20,Adidas,Basketball,F,8.5,IND,Offline,1,120.50,120.50,PayPal,Yes,0
2023-02-18,Under Armour,Training,F,11,Unkown,Web,3,,,Debit Card,Yes,
2024-04-17,Puma,Basketball,Unkown,11,USA,Web,2,,,PayPal,No,
2023-11-03,ASICS,Running,Other,9,USA,Store,1,99.99,99.99,UPI,Yes,
2023-02-03,Under Armour,Football,F,11,USA,Mobile App,,120.50,,UPI,No,0
2023-02-03,ASICS,Football,Unkown,N/A,USA,Offline,1,99.99,99.99,UPI,Yes,0
2024-03-17,Under Armour,Football,F,N/A,IND,Online,2,59.99,119.98,Unknown,Yes,
2023-01-29,Puma,Running,M,9,UK,Store,3,59.99,179.97,Cash,Yes,0
2023-02-12,New Balance,Training,F,9,USA,Online,1,59.99,59.99,PayPal,No,0
2023-04-01,Nike,Running,F,8.5,USA,Online,2,,,Unknown,Yes,0
2024-03-27,New Balance,Casual,M,8.5,IND,Store,,79.99,,Debit Card,No,0
2024-05-31,Reebok,Basketball,M,11,IND,Web,1,99.99,99.99,PayPal,Yes,0
2023-05-20,Adidas,Casual,F,11,Germany,Store,2,79.99,159.98,Credit Card,N/A,1
2023-08-01,Adidas,Running,F,9,IND,Online,3,,,Debit Card,Yes,1
2024-03-08,ASICS,Basketball,F,7,UK,Store,,99.99,,Unknown,N/A,1
2023-10-25,ASICS,Training,F,11,UK,unknown,,120.50,,Unknown,Yes,
2024-04-09,New Balance,Training,M,9.5,USA,Web,2,59.99,119.98,Unknown,No,
2023-06-18,Reebok,Football,Unkown,8,USA,unknown,1,,,Credit Card,N/A,1
2023-06-07,ASICS,Football,M,9,IND,Web,2,120.50,241.00,PayPal,Yes,1
2024-01-02,Nike,Casual,Unkown,10,IND,Store,3,99.99,299.97,Cash,No,
2024-02-05,Puma,Running,Unkown,9,UK,Mobile App,,79.99,,Unknown,Yes,
2023-05-28,Puma,Casual,M,11,IND,Online,2,59.99,119.98,PayPal,Yes,
2023-01-25,ASICS,Basketball,M,9,Unkown,Web,2,,,PayPal,No,
2023-12-15,ASICS,Football,F,10,UK,Mobile App,1,59.99,59.99,Debit Card,No,0
2023-11-24,ASICS,Running,F,11,Germany,Web,3,,,PayPal,N/A,
2023-06-25,Puma,Basketball,Unkown,9,USA,Online,3,,,Credit Card,Yes,
2024-01-08,New Balance,Basketball,M,9,USA,Web,3,99.99,299.97,UPI,Yes,0
2023-04-18,Adidas,Training,F,8,Germany,Web,,59.99,,UPI,N/A,
2023-02-25,ASICS,Casual,F,10,USA,Online,3,99.99,299.97,Debit Card,No,1
2023-10-08,Adidas,Casual,M,7,USA,Mobile App,1,79.99,79.99,Cash,No,
2023-12-16,Nike,Training,M,10,Germany,Online,3,99.99,299.97,Unknown,Yes,0
2024-03-12,Under Armour,Training,F,8.5,USA,Web,2,79.99,159.98,Cash,No,0
2024-06-29,Reebok,Basketball,M,9,USA,Offline,2,59.99,119.98,Debit Card,Yes,0
2023-12-22,Puma,Football,Other,9.5,USA,Online,2,,,PayPal,No,
2023-11-30,ASICS,Casual,Other,11,USA,Store,1,,,Cash,Yes,1
2024-03-25,ASICS,Training,Other,9.5,IND,Mobile App,2,120.50,241.00,UPI,N/A,0
2023-11-16,New Balance,Basketball,Unkown,8.5,Germany,Web,,120.50,,Unknown,Yes,0
2023-05-01,Under Armour,Running,M,N/A,Germany,Store,,99.99,,UPI,Yes,1
2024-01-19,Under Armour,Basketball,M,N/A,USA,Store,1,99.99,99.99,Debit Card,No,0
2024-01-22,Puma,Running,Unkown,7,IND,unknown,,,,Cash,No,1
2024-02-04,Puma,Running,Unkown,11,USA,Web,2,,,Debit Card,No,0
2023-01-01,Adidas,Training,Other,9,USA,Offline,2,59.99,119.98,Debit Card,N/A,1
2023-06-28,Reebok,Training,M,9.5,UK,Store,3,99.99,299.97,Unknown,Yes,0
2024-06-07,Under Armour,Football,Unkown,8,IND,unknown,3,,,Credit Card,No,
2023-12-03,New Balance,Training,Unkown,8.5,UK,unknown,3,,,Debit Card,Yes,
2023-10-28,Adidas,Basketball,Unkown,8.5,USA,Offline,1,120.50,120.50,PayPal,No,
2023-11-26,Nike,Running,F,8,Germany,unknown,2,59.99,119.98,UPI,N/A,0
2023-09-13,New Balance,Football,F,10,Germany,Online,1,59.99,59.99,PayPal,N/A,
2023-04-09,Under Armour,Basketball,F,9.5,USA,Mobile App,3,59.99,179.97,Unknown,No,
2023-10-03,Puma,Casual,F,11,IND,Store,1,99.99,99.99,PayPal,Yes,1
2023-04-02,New Balance,Basketball,M,9,Unkown,unknown,3,79.99,239.97,Cash,Yes,0
2023-02-06,Puma,Basketball,M,8.5,IND,Online,,79.99,,UPI,Yes,
2023-02-19,Reebok,Football,M,N/A,Germany,unknown,2,120.50,241.00,Credit Card,No,1
2024-03-09,Puma,Running,F,11,Unkown,Offline,3,59.99,179.97,Cash,N/A,0
2024-01-04,Adidas,Football,M,7,Germany,Mobile App,3,,,PayPal,No,1
2024-03-01,ASICS,Basketball,F,7,Germany,Online,1,99.99,99.99,PayPal,No,0
2024-03-10,Adidas,Basketball,M,9,USA,Mobile App,1,59.99,59.99,UPI,Yes,
2024-01-28,Reebok,Training,Unkown,11,IND,Offline,1,99.99,99.99,PayPal,Yes,
2024-03-09,Under Armour,Casual,Unkown,11,USA,Offline,2,120.50,241.00,Unknown,N/A,
2024-04-29,Nike,Casual,F,8,USA,Online,,59.99,,Unknown,No,1
2024-04-29,Nike,Basketball,F,9,IND,Online,3,79.99,239.97,Unknown,No,1
2024-04-21,Under Armour,Casual,M,10,UK,unknown,2,120.50,241.00,PayPal,No,
2023-02-11,Adidas,Training,Unkown,7,Unkown,Offline,1,79.99,79.99,Debit Card,Yes,0
2023-10-16,Nike,Casual,M,8,Germany,Store,3,79.99,239.97,PayPal,Yes,0
2023-04-25,Puma,Casual,F,7,USA,unknown,3,79.99,239.97,Unknown,No,
2023-10-29,Reebok,Running,Unkown,8,Unkown,unknown,2,99.99,199.98,Debit Card,Yes,1
2024-05-21,Adidas,Running,Other,N/A,USA,Store,3,79.99,239.97,Unknown,Yes,0
2023-08-17,Adidas,Football,F,9,USA,Online,2,99.99,199.98,Credit Card,Yes,1
2024-05-13,Puma,Basketball,M,9,USA,Online,,,,Cash,No,1
2023-02-24,Nike,Training,Other,7,Germany,unknown,2,59.99,119.98,Cash,No,0
2023-12-12,New Balance,Training,M,10,IND,Online,2,120.50,241.00,Unknown,Yes,1
2023-09-03,Reebok,Casual,Unkown,8.5,USA,Mobile App,3,,,Debit Card,N/A,1
2024-06-23,ASICS,Casual,Other,N/A,USA,Store,3,99.99,299.97,UPI,No,1
2023-02-26,Under Armour,Basketball,F,8,Germany,Store,,99.99,,Cash,No,
2023-09-21,Puma,Running,Other,11,IND,Store,1,99.99,99.99,Cash,Yes,0
2023-11-13,Adidas,Basketball,F,9.5,IND,Web,1,99.99,99.99,UPI,Yes,
2023-08-23,Reebok,Casual,Other,9,USA,Offline,3,79.99,239.97,PayPal,Yes,1
2024-03-23,Puma,Casual,F,10,Germany,Web,,99.99,,Cash,No,
2024-03-27,Adidas,Training,Other,8,USA,Store,1,99.99,99.99,Credit Card,No,
2023-08-04,Adidas,Training,F,N/A,USA,Online,1,79.99,79.99,Cash,Yes,1
2024-05-09,ASICS,Running,M,10,USA,Offline,2,120.50,241.00,PayPal,N/A,
2024-05-16,Adidas,Running,M,8.5,Unkown,Offline,2,79.99,159.98,Unknown,No,0
2023-12-31,Adidas,Running,F,11,IND,Online,2,120.50,241.00,Unknown,Yes,
2024-06-19,Nike,Running,F,11,USA,Mobile App,1,,,Credit Card,No,
2023-08-29,Adidas,Training,Unkown,8.5,IND,Offline,2,59.99,119.98,UPI,No,1
2023-10-18,Under Armour,Casual,M,9,USA,Store,,59.99,,Credit Card,N/A,
2023-08-09,Adidas,Running,M,8,Germany,Offline,3,79.99,239.97,Credit Card,No,1
2023-08-15,New Balance,Football,F,11,IND,Web,3,79.99,239.97,PayPal,No,
2023-01-30,Adidas,Basketball,M,9.5,USA,Online,1,79.99,79.99,Debit Card,Yes,1
2024-05-30,Puma,Basketball,Unkown,8.5,USA,Online,2,120.50,241.00,Cash,No,
2023-03-20,Adidas,Running,M,N/A,Germany,Mobile App,2,,,PayPal,Yes,1
2024-03-12,New Balance,Running,M,8.5,IND,Store,3,59.99,179.97,Credit Card,No,0
2024-03-24,Adidas,Training,M,9.5,USA,Store,1,59.99,59.99,Cash,Yes,1
2023-01-26,Reebok,Casual,Other,N/A,IND,Offline,1,79.99,79.99,PayPal,No,
2023-08-31,Under Armour,Running,Unkown,11,IND,Mobile App,3,120.50,361.50,Credit Card,No,1
2023-02-18,Nike,Casual,F,10,Germany,Offline,1,79.99,79.99,Cash,No,0
2023-04-26,ASICS,Casual,M,10,USA,Online,2,,,Debit Card,No,1
2023-08-27,Under Armour,Football,Unkown,11,Unkown,unknown,1,99.99,99.99,Debit Card,Yes,1
2023-06-06,Under Armour,Football,Other,11,Germany,Web,2,99.99,199.98,Debit Card,Yes,0
2023-04-05,Under Armour,Running,F,9.5,IND,Offline,3,99.99,299.97,UPI,Yes,1
2023-07-28,Reebok,Football,Unkown,9,USA,Web,2,99.99,199.98,Unknown,No,0
2023-03-17,Puma,Basketball,Other,9,USA,Store,3,120.50,361.50,Unknown,No,
2023-02-14,Adidas,Basketball,Other,N/A,Unkown,Online,,99.99,,Cash,Yes,1
2024-05-08,ASICS,Training,Other,N/A,UK,Online,,59.99,,Credit Card,No,1
2023-05-06,Adidas,Casual,F,8.5,USA,Online,,99.99,,Credit Card,Yes,0
2023-07-07,ASICS,Basketball,F,N/A,USA,unknown,1,59.99,59.99,PayPal,No,
2023-01-28,ASICS,Basketball,Other,10,Germany,Store,2,99.99,199.98,UPI,Yes,
2024-04-04,New Balance,Football,Other,9,IND,unknown,,,,UPI,No,
2023-03-01,Adidas,Football,Other,9.5,Unkown,Store,3,79.99,239.97,PayPal,No,
2024-06-24,ASICS,Football,M,9,IND,Offline,1,120.50,120.50,Credit Card,N/A,1
2023-12-08,Under Armour,Football,M,11,IND,Online,1,,,Credit Card,N/A,1
2023-06-12,Nike,Casual,F,9,Germany,Store,,120.50,,Debit Card,No,0
2023-04-19,New Balance,Basketball,F,9.5,UK,Store,1,79.99,79.99,Credit Card,N/A,0
2023-12-26,Adidas,Running,F,10,Germany,Online,1,99.99,99.99,Debit Card,Yes,1
2023-10-23,Under Armour,Running,F,N/A,USA,unknown,,99.99,,PayPal,Yes,1
2023-02-28,Puma,Casual,M,9.5,UK,Offline,,120.50,,Unknown,N/A,
2023-09-30,Under Armour,Training,M,10,Germany,Online,1,59.99,59.99,PayPal,No,1
2024-06-25,New Balance,Running,F,N/A,Germany,unknown,,120.50,,Debit Card,No,1
2023-04-19,Adidas,Football,Other,9.5,USA,Online,2,120.50,241.00,Credit Card,Yes,0
2024-03-29,ASICS,Football,M,8,Unkown,Offline,3,59.99,179.97,Debit Card,Yes,
2024-02-12,Nike,Football,M,7,Unkown,Store,1,,,Debit Card,No,1
2023-01-07,Adidas,Training,F,8,USA,unknown,1,59.99,59.99,Cash,N/A,1
2023-02-12,Under Armour,Running,F,8,Germany,Mobile App,1,59.99,59.99,Debit Card,Yes,
2023-04-25,Reebok,Casual,F,N/A,USA,Online,,120.50,,Credit Card,Yes,
2023-11-09,Adidas,Casual,F,9,IND,Online,1,120.50,120.50,PayPal,No,0
2023-05-19,ASICS,Football,M,9.5,Germany,Offline,3,,,Credit Card,Yes,0
2023-01-21,Under Armour,Casual,M,8.5,IND,Online,3,99.99,299.97,Debit Card,Yes,
2023-06-10,ASICS,Training,Other,11,Unkown,Online,1,,,UPI,No,0
2023-12-03,Puma,Training,M,10,UK,Store,2,99.99,199.98,Debit Card,No,1
2024-04-19,Reebok,Running,Unkown,10,USA,Online,3,99.99,299.97,Debit Card,Yes,0
2023-04-03,Under Armour,Training,M,10,USA,Mobile App,2,,,Cash,No,0
2024-04-18,Adidas,Training,F,N/A,Unkown,Online,3,,,Cash,No,
2023-03-05,Reebok,Training,M,9.5,Germany,Web,3,,,Cash,No,1
2024-01-23,Under Armour,Football,Unkown,11,USA,unknown,2,,,Credit Card,Yes,
2024-05-19,Under Armour,Casual,Other,11,IND,unknown,,99.99,,PayPal,Yes,
2023-11-08,Nike,Training,Unkown,N/A,USA,Store,3,120.50,361.50,Debit Card,Yes,1
2024-04-21,Under Armour,Football,F,9,USA,Web,2,79.99,159.98,Cash,No,0
2023-09-21,Puma,Casual,Other,9.5,IND,Store,3,79.99,239.97,Unknown,Yes,
2023-03-02,Nike,Basketball,F,9.5,Germany,Store,1,59.99,59.99,PayPal,Yes,0
2023-07-26,Adidas,Basketball,Other,10,UK,Store,2,79.99,159.98,Cash,No,
2023-06-15,Under Armour,Football,Unkown,8.5,IND,Mobile App,,99.99,,Unknown,No,
2023-01-06,Under Armour,Football,Unkown,9.5,USA,Mobile App,1,59.99,59.99,Credit Card,Yes,
2024-04-12,Nike,Running,M,8.5,Unkown,Online,1,59.99,59.99,Unknown,No,1
2023-08-05,Adidas,Casual,M,8,IND,Mobile App,3,79.99,239.97,Cash,No,0
2023-02-09,New Balance,Football,Unkown,8.5,USA,Store,1,120.50,120.50,Cash,N/A,1
2023-05-04,New Balance,Casual,M,7,USA,unknown,1,59.99,59.99,PayPal,Yes,0
2023-08-15,Adidas,Training,M,9.5,IND,Web,1,79.99,79.99,PayPal,Yes,1
2024-04-02,New Balance,Running,Unkown,9,Germany,Offline,,79.99,,Debit Card,No,0
2024-03-03,Adidas,Running,Unkown,7,Germany,Store,2,59.99,119.98,Debit Card,N/A,
2024-05-02,Adidas,Football,Unkown,11,USA,Mobile App,3,59.99,179.97,Debit Card,Yes,0
2023-09-21,Puma,Training,F,10,Unkown,unknown,,59.99,,Credit Card,No,0
2023-11-04,ASICS,Casual,Other,11,USA,Store,2,,,PayPal,Yes,
2024-04-30,Under Armour,Casual,Other,N/A,IND,Offline,2,,,PayPal,N/A,0
2023-06-15,Reebok,Casual,F,9,USA,Store,3,99.99,299.97,UPI,Yes,
2023-10-30,Nike,Running,Other,9.5,USA,Online,3,79.99,239.97,Cash,No,
2023-11-26,Under Armour,Running,Unkown,8.5,Germany,unknown,3,79.99,239.97,PayPal,N/A,0
2024-01-29,Adidas,Training,F,8.5,UK,unknown,,,,Credit Card,Yes,
2023-05-11,New Balance,Basketball,Unkown,9,IND,Web,3,99.99,299.97,Unknown,No,0
2024-05-14,Puma,Training,Other,8.5,Unkown,unknown,2,59.99,119.98,Cash,Yes,1
2023-08-15,Nike,Football,F,10,IND,Mobile App,1,59.99,59.99,Debit Card,No,1
2023-10-29,Puma,Football,F,11,IND,Offline,2,59.99,119.98,PayPal,No,
2024-05-02,Adidas,Basketball,Unkown,10,IND,unknown,,59.99,,Unknown,N/A,
2023-03-27,Under Armour,Training,Other,9.5,USA,unknown,3,99.99,299.97,Cash,No,
2024-03-10,Reebok,Running,F,7,USA,Mobile App,2,79.99,159.98,Cash,N/A,
2024-05-02,Reebok,Football,Other,8,IND,Offline,3,79.99,239.97,Cash,No,1
2023-02-18,Nike,Football,M,8,USA,unknown,,99.99,,PayPal,Yes,
2024-02-10,Under Armour,Basketball,Other,8,Germany,Store,3,,,PayPal,No,1
2023-04-12,ASICS,Casual,Other,11,USA,Offline,1,99.99,99.99,Cash,No,1
2024-06-14,ASICS,Training,M,10,USA,Offline,,59.99,,Unknown,Yes,
2023-05-06,ASICS,Running,M,8.5,Germany,Online,3,79.99,239.97,Debit Card,Yes,0
2023-09-04,ASICS,Basketball,F,11,IND,Store,,59.99,,UPI,No,1
2023-01-05,Under Armour,Football,Unkown,N/A,Germany,Store,3,99.99,299.97,Credit Card,Yes,0
2023-12-21,Adidas,Training,Other,10,UK,unknown,2,59.99,119.98,Cash,No,1
2023-12-07,Under Armour,Football,M,7,Germany,Online,3,120.50,361.50,Debit Card,Yes,1
2024-04-12,Reebok,Running,M,8.5,USA,Mobile App,,120.50,,UPI,No,0
2023-03-25,New Balance,Football,Other,8.5,UK,Offline,,,,Cash,Yes,0
2023-10-05,Puma,Running,Unkown,11,UK,Mobile App,3,59.99,179.97,Cash,N/A,0
2024-06-11,Under Armour,Football,M,7,USA,Online,3,,,PayPal,No,1
2024-06-09,New Balance,Casual,M,10,USA,Web,1,120.50,120.50,Credit Card,N/A,1
2024-06-02,Under Armour,Running,F,N/A,USA,Online,2,,,Cash,Yes,1
2023-04-10,Reebok,Football,Unkown,7,USA,Mobile App,1,120.50,120.50,Credit Card,N/A,0
2024-03-26,Adidas,Basketball,F,8,IND,Offline,3,79.99,239.97,Unknown,N/A,
2023-08-19,Puma,Running,M,N/A,UK,Online,1,120.50,120.50,Debit Card,Yes,
2024-04-16,Adidas,Football,Unkown,9.5,USA,Store,2,59.99,119.98,UPI,N/A,1
2024-05-18,New Balance,Training,Other,9.5,Germany,unknown,3,59.99,179.97,UPI,Yes,0
2023-08-08,Nike,Basketball,Other,10,Germany,Offline,1,120.50,120.50,PayPal,Yes,
2023-07-19,Nike,Training,F,11,Germany,Online,1,79.99,79.99,Unknown,No,0
2024-03-01,Reebok,Basketball,Unkown,11,Germany,unknown,,99.99,,UPI,Yes,
2023-09-17,Under Armour,Football,F,9,USA,Offline,2,59.99,119.98,UPI,Yes,
2024-05-16,Puma,Running,F,8,IND,Online,3,59.99,179.97,Debit Card,Yes,
2024-01-24,ASICS,Football,Other,9.5,Germany,unknown,1,,,Unknown,No,
2024-05-17,Nike,Training,Other,8,USA,Store,3,120.50,361.50,Unknown,No,
2024-06-15,Nike,Running,M,8.5,Germany,Offline,2,99.99,199.98,PayPal,N/A,0
2024-03-07,ASICS,Running,M,N/A,USA,Offline,3,120.50,361.50,PayPal,No,1
2024-01-20,Puma,Basketball,M,7,Unkown,Store,,120.50,,Debit Card,N/A,0
2023-05-05,Adidas,Running,M,10,IND,Online,1,,,PayPal,No,0
2024-06-07,Reebok,Training,Unkown,9,USA,Offline,,59.99,,Credit Card,Yes,0
2024-02-11,Nike,Casual,Other,N/A,Unkown,Mobile App,3,120.50,361.50,Cash,N/A,0
2024-06-22,ASICS,Football,F,8.5,Germany,unknown,3,99.99,299.97,PayPal,No,1
2023-04-12,New Balance,Basketball,M,8,USA,Web,1,120.50,120.50,PayPal,No,1
2023-12-29,Under Armour,Training,F,N/A,Unkown,Web,1,,,Cash,N/A,0
2024-06-21,Adidas,Football,Other,7,UK,Online,2,59.99,119.98,UPI,No,0
2023-04-07,Reebok,Football,Other,8,UK,Offline,3,79.99,239.97,UPI,No,
